user_id,abandoned_product_ids,total_cart_adds,total_views,segment,predicted_profit_90_days,risk_flag
U000637,"P001623, P001917",2.0,6.0,General Potential Customer,95.00747007729089,0.0
U000608,"P001754, P001769",2.0,4.0,At-Risk Repeat Customer,117.71922610222259,0.0
U009729,"P000700, P001462",2.0,8.0,General Potential Customer,131.6317989862443,0.0
U000578,"P000860, P001164",2.0,5.0,Dormant High-Value Customer,202.11651801889997,0.0
U000589,"P000588, P001093",2.0,2.0,General Potential Customer,86.53788010242305,0.0
U000591,"P000348, P000966",2.0,6.0,General Potential Customer,214.24404995270373,0.0
U000595,"P000079, P001489",2.0,3.0,General Potential Customer,125.54100306136687,0.0
U009717,"P000674, P001225",2.0,2.0,General Potential Customer,126.05262293534676,0.0
U000615,"P000102, P001620",2.0,8.0,General Potential Customer,164.23588776137913,0.0
U009697,"P000331, P001084",2.0,5.0,At-Risk Repeat Customer,103.45365389738254,0.0
U000621,"P000272, P001393",2.0,4.0,General Potential Customer,85.12097857746826,0.0
U009713,"P000733, P001886",2.0,4.0,General Potential Customer,169.9118866249343,0.0
U000628,"P000904, P001648",2.0,6.0,Recent New Customer,170.44031840966406,0.0
U000630,"P000862, P001978",2.0,6.0,General Potential Customer,105.92709768089733,1.0
U000631,"P001808, P001993",2.0,2.0,VVIP Loyal High-Value Customer,240.98266131213995,0.0
U000634,"P000158, P001084",2.0,9.0,Dormant High-Value Customer,107.22489014719459,0.0
U000687,"P000695, P001908",2.0,6.0,General Potential Customer,139.96846582839618,1.0
U000689,"P001306, P001852",2.0,5.0,General Potential Customer,117.37005956697257,0.0
U000691,"P000577, P000596",2.0,5.0,Dormant High-Value Customer,203.92600548836126,1.0
U000785,"P001146, P001426",2.0,6.0,General Potential Customer,85.97118582083765,0.0
U009648,"P000175, P000768",2.0,4.0,Dormant High-Value Customer,229.22692868938512,0.0
U000765,"P000608, P001050",2.0,8.0,Recent New Customer,158.7944139151785,0.0
U000770,"P001097, P001752",2.0,4.0,General Potential Customer,101.39900860350639,1.0
U000774,"P000327, P001511",2.0,9.0,General Potential Customer,108.6565417375871,0.0
U000779,"P000172, P000858",2.0,8.0,VVIP Loyal High-Value Customer,139.89066976646205,0.0
U000781,"P000819, P001884",2.0,3.0,General Potential Customer,152.21003718665912,0.0
U009637,"P000938, P001395",2.0,11.0,General Potential Customer,162.04572719268566,0.0
U000755,"P001334, P001491",2.0,7.0,General Potential Customer,83.68303723256406,0.0
U009632,"P001686, P001883",2.0,5.0,At-Risk Repeat Customer,241.65337689070708,1.0
U000805,"P000128, P000657",2.0,7.0,General Potential Customer,179.74557747888534,0.0
U000820,"P000332, P001336",2.0,4.0,Dormant High-Value Customer,114.44146614432381,1.0
U000825,"P000743, P001701",2.0,6.0,At-Risk Repeat Customer,152.76947348686463,0.0
U000828,"P000089, P000383",2.0,9.0,General Potential Customer,169.69118208912295,0.0
U000829,"P000434, P001250",2.0,9.0,VVIP Loyal High-Value Customer,121.39818202311737,0.0
U000757,"P000428, P001189",2.0,6.0,General Potential Customer,145.3183985023531,0.0
U009651,"P001778, P001959",2.0,5.0,Dormant High-Value Customer,218.4417943516227,0.0
U000699,"P000024, P001822",2.0,6.0,General Potential Customer,76.46340578112572,0.0
U000722,"P000281, P000554",2.0,6.0,General Potential Customer,181.80593966540673,0.0
U000701,"P001196, P001239",2.0,4.0,General Potential Customer,159.3117766425024,0.0
U000706,"P000393, P001343",2.0,6.0,General Potential Customer,135.70829759303552,0.0
U000711,"P000388, P001096",2.0,1.0,Recent New Customer,261.3225902222287,0.0
U000716,"P000628, P001340",2.0,3.0,At-Risk Repeat Customer,84.97101822930135,0.0
U000718,"P000370, P001575",2.0,3.0,General Potential Customer,81.7645086844071,0.0
U000721,"P000281, P000407",2.0,7.0,Dormant High-Value Customer,147.0970995964147,1.0
U000725,"P001027, P001853",2.0,2.0,General Potential Customer,189.595642762967,0.0
U009654,"P001526, P001984",2.0,7.0,Recent New Customer,103.48895154086497,0.0
U000730,"P001412, P001636",2.0,4.0,VVIP Loyal High-Value Customer,87.4314943429273,0.0
U009660,"P001086, P001386",2.0,5.0,General Potential Customer,81.5910956433975,0.0
U000734,"P000976, P001268",2.0,7.0,Dormant High-Value Customer,83.23759580596223,0.0
U000735,"P001131, P001262",2.0,4.0,At-Risk Repeat Customer,105.383892358921,1.0
U000743,"P000986, P001026",2.0,4.0,General Potential Customer,99.81203824792581,0.0
U000744,"P000056, P000368",2.0,7.0,General Potential Customer,184.19147452096126,0.0
U002263,"P000012, P000894",2.0,3.0,General Potential Customer,104.59760618787611,0.0
U001642,"P001193, P001343",2.0,8.0,General Potential Customer,85.51281263387752,0.0
U002266,"P000406, P000977",2.0,9.0,General Potential Customer,192.65933440914827,0.0
U008690,"P000167, P001135",2.0,7.0,General Potential Customer,85.6598905790672,0.0
U002744,"P001075, P001813",2.0,6.0,Recent New Customer,97.3187207873262,0.0
U002739,"P001659, P001969",2.0,8.0,General Potential Customer,131.68065641764161,0.0
U008694,"P000905, P001173",2.0,5.0,General Potential Customer,139.89066976646205,0.0
U008697,"P001180, P001225",2.0,7.0,Dormant High-Value Customer,161.43370554515326,0.0
U008701,"P000426, P001209",2.0,14.0,General Potential Customer,90.66530035216438,0.0
U002731,"P001294, P001823",2.0,0.0,VVIP Loyal High-Value Customer,151.8394291198448,1.0
U008709,"P000317, P001707",2.0,5.0,General Potential Customer,77.72867253433131,0.0
U002717,"P000475, P000925",2.0,5.0,General Potential Customer,75.53291243751768,0.0
U002713,"P000279, P001116",2.0,7.0,General Potential Customer,87.83305966557556,0.0
U002712,"P001317, P001681",2.0,2.0,General Potential Customer,76.75020570590003,0.0
U008713,"P001074, P001874",2.0,6.0,General Potential Customer,135.70829759303552,0.0
U002700,"P001132, P001284",2.0,4.0,General Potential Customer,164.45886684715052,0.0
U002695,"P000598, P001914",2.0,1.0,At-Risk Repeat Customer,148.60306250493798,1.0
U002694,"P000844, P001533",2.0,4.0,General Potential Customer,109.81346538893145,0.0
U002691,"P000268, P000749",2.0,4.0,General Potential Customer,99.57462493791425,0.0
U008716,"P000621, P001922",2.0,5.0,General Potential Customer,233.8782855324971,0.0
U002680,"P000649, P001302",2.0,1.0,General Potential Customer,78.89164941344457,0.0
U002678,"P001354, P001810",2.0,7.0,Dormant High-Value Customer,98.78285625429797,1.0
U008724,"P000682, P001547",2.0,6.0,VVIP Loyal High-Value Customer,139.89066976646205,0.0
U002664,"P000400, P001851",2.0,8.0,General Potential Customer,161.66693791908483,0.0
U008725,"P000232, P001287",2.0,3.0,General Potential Customer,205.06116234537134,0.0
U002661,"P000841, P000967",2.0,3.0,General Potential Customer,204.9719046072129,0.0
U002651,"P000530, P000762",2.0,6.0,General Potential Customer,142.44021152796478,0.0
U002644,"P001251, P001302",2.0,11.0,Dormant High-Value Customer,140.6121625906183,0.0
U008735,"P001059, P001694",2.0,5.0,Recent New Customer,97.78320108884667,0.0
U002747,"P001116, P001594",2.0,7.0,General Potential Customer,177.53280487435546,0.0
U002752,"P000872, P001969",2.0,6.0,General Potential Customer,196.44574182681487,0.0
U002851,"P001194, P001854",2.0,3.0,General Potential Customer,116.44439979092218,0.0
U008684,"P000071, P001342",2.0,7.0,Dormant High-Value Customer,181.59628952953977,0.0
U002842,"P001010, P001554",2.0,5.0,At-Risk Repeat Customer,147.54582963993076,0.0
U008639,"P000536, P000548",2.0,4.0,General Potential Customer,99.81203824792581,0.0
U002835,"P000701, P001361",2.0,4.0,Recent New Customer,132.2206939697549,1.0
U002834,"P000198, P001280",2.0,9.0,VVIP Loyal High-Value Customer,97.7671686906548,0.0
U008640,"P000029, P001549",2.0,5.0,General Potential Customer,128.1840260931458,1.0
U002829,"P000580, P000982",2.0,3.0,General Potential Customer,82.56567972132633,0.0
U002824,"P000793, P000997",2.0,3.0,General Potential Customer,122.49256017766774,0.0
U008643,"P000111, P000391",2.0,5.0,General Potential Customer,150.92794285345363,0.0
U002817,"P000040, P001217",2.0,5.0,Dormant High-Value Customer,139.50772472093118,1.0
U002803,"P000170, P001162",2.0,7.0,General Potential Customer,82.02941705111127,0.0
U008655,"P000025, P000690",2.0,7.0,General Potential Customer,196.53405256573438,0.0
U008656,"P000449, P001960",2.0,6.0,General Potential Customer,116.63187460253451,1.0
U002795,"P001508, P001631",2.0,5.0,General Potential Customer,77.99635783533951,0.0
U002794,"P000913, P001751",2.0,5.0,General Potential Customer,75.12349856437697,0.0
U008659,"P000006, P000791",2.0,8.0,General Potential Customer,105.27475499459106,0.0
U008660,"P000855, P001617",2.0,10.0,General Potential Customer,73.70500176526224,0.0
U002791,"P000817, P001074",2.0,6.0,At-Risk Repeat Customer,168.3465646870599,1.0
U002788,"P001235, P001803",2.0,5.0,VVIP Loyal High-Value Customer,241.84902595242085,1.0
U002787,"P000014, P000754",2.0,4.0,General Potential Customer,194.01558193623706,1.0
U002786,"P001135, P001902",2.0,3.0,Recent New Customer,99.57462493791425,0.0
U008671,"P001833, P001838",2.0,8.0,General Potential Customer,100.59198571080059,0.0
U002768,"P001017, P001586",2.0,12.0,At-Risk Repeat Customer,224.09219150475943,0.0
U008676,"P001514, P001742",2.0,12.0,General Potential Customer,138.66031704623097,0.0
U002766,"P000661, P001806",2.0,9.0,General Potential Customer,92.10345874052408,0.0
U002763,"P000713, P001322",2.0,7.0,General Potential Customer,86.7860235446229,0.0
U002637,"P001273, P001813",2.0,8.0,General Potential Customer,65.46171962155503,0.0
U002629,"P000653, P001113",2.0,5.0,Dormant High-Value Customer,138.60206258843493,1.0
U002622,"P000264, P001099",2.0,7.0,General Potential Customer,169.69118208912295,0.0
U002621,"P000676, P001763",2.0,3.0,General Potential Customer,101.77903455085294,0.0
U002489,"P000076, P000342",2.0,5.0,General Potential Customer,114.15583680825641,0.0
U002488,"P000627, P000676",2.0,3.0,General Potential Customer,95.91661782810228,0.0
U002487,"P000175, P001381",2.0,5.0,General Potential Customer,135.75004730686334,0.0
U002486,"P001441, P001837",2.0,4.0,Recent New Customer,176.99489791745424,0.0
U008818,"P000721, P001910",2.0,6.0,General Potential Customer,72.2376358502161,0.0
U008819,"P001577, P001977",2.0,1.0,General Potential Customer,159.95755203736124,0.0
U008820,"P000294, P000390",2.0,11.0,General Potential Customer,90.66530035216438,0.0
U002478,"P000731, P001066",2.0,6.0,General Potential Customer,164.24309940070103,1.0
U008829,"P000795, P001074",2.0,3.0,General Potential Customer,160.14713352110363,0.0
U008831,"P001083, P001564",2.0,6.0,General Potential Customer,72.2376358502161,1.0
U008836,"P000789, P000900",2.0,7.0,General Potential Customer,176.13335803470733,0.0
U002458,"P000820, P001274",2.0,4.0,General Potential Customer,76.78128588943179,0.0
U008840,"P001179, P001361",2.0,4.0,General Potential Customer,176.00305019243928,0.0
U008841,"P000511, P000978",2.0,5.0,Recent New Customer,101.67827651659465,0.0
U008848,"P001219, P001631",2.0,5.0,VVIP Loyal High-Value Customer,138.66017149896743,0.0
U002449,"P000516, P000559",2.0,5.0,General Potential Customer,100.07521965349909,1.0
U002448,"P000805, P001329",2.0,5.0,General Potential Customer,156.9250368156032,0.0
U002447,"P000421, P001721",2.0,2.0,Recent New Customer,99.36294636648569,0.0
U002442,"P000688, P001292",2.0,5.0,Dormant High-Value Customer,161.53148316718432,0.0
U002441,"P000856, P001858",2.0,7.0,At-Risk Repeat Customer,142.79555002653072,0.0
U002440,"P000431, P001260",2.0,9.0,General Potential Customer,115.5616331565848,0.0
U008850,"P000687, P000787",2.0,3.0,At-Risk Repeat Customer,108.24659926093962,0.0
U008851,"P000697, P001755",2.0,5.0,Dormant High-Value Customer,131.70809808740313,0.0
U002433,"P000391, P001908",2.0,7.0,General Potential Customer,74.31267077668669,0.0
U002432,"P000464, P000668",2.0,7.0,General Potential Customer,161.0299369524163,0.0
U002495,"P000136, P001934",2.0,6.0,VVIP Loyal High-Value Customer,115.31693291953165,0.0
U008807,"P000981, P001933",2.0,4.0,VVIP Loyal High-Value Customer,142.79555002653072,1.0
U008806,"P001507, P001521",2.0,5.0,Dormant High-Value Customer,156.6530152977354,1.0
U002567,"P000327, P000347",2.0,5.0,General Potential Customer,87.58094315573052,0.0
U002617,"P000653, P001170",2.0,4.0,Recent New Customer,219.0718794816825,0.0
U008747,"P000597, P001823",2.0,5.0,General Potential Customer,77.99635783533951,0.0
U002610,"P001492, P001685",2.0,6.0,General Potential Customer,178.61062792565895,1.0
U008751,"P000630, P001904",2.0,4.0,General Potential Customer,87.4314943429273,0.0
U008752,"P001338, P001877",2.0,1.0,General Potential Customer,89.86809166168818,0.0
U008754,"P000454, P001103",2.0,5.0,General Potential Customer,90.53043752506917,0.0
U002586,"P000137, P000982",2.0,5.0,Dormant High-Value Customer,177.96715826592043,1.0
U008765,"P001546, P001628",2.0,2.0,VVIP Loyal High-Value Customer,107.38712284967873,1.0
U002584,"P000133, P001570",2.0,5.0,General Potential Customer,191.20781221929627,0.0
U002573,"P000476, P001550",2.0,4.0,General Potential Customer,153.65244506823282,0.0
U002571,"P000236, P001102",2.0,9.0,General Potential Customer,151.8245358974646,0.0
U002566,"P000027, P001677",2.0,6.0,General Potential Customer,141.78739444185982,1.0
U002509,"P001232, P001875",2.0,5.0,General Potential Customer,123.02031244526204,0.0
U008770,"P000367, P000732",2.0,6.0,Dormant High-Value Customer,135.70829759303552,0.0
U002554,"P000399, P001330",2.0,4.0,General Potential Customer,81.7645086844071,0.0
U008775,"P000296, P000783",2.0,9.0,At-Risk Repeat Customer,170.39161780054025,0.0
U002549,"P000059, P000430",2.0,5.0,At-Risk Repeat Customer,149.71284441271308,0.0
U002545,"P001023, P001337",2.0,1.0,At-Risk Repeat Customer,116.8769568218544,1.0
U002539,"P000556, P001476",2.0,7.0,General Potential Customer,87.83305966557556,0.0
U002534,"P000190, P001208",2.0,9.0,General Potential Customer,110.9302187452727,0.0
U008791,"P000008, P001483",2.0,3.0,General Potential Customer,83.12425857854073,0.0
U002524,"P000765, P001838",2.0,3.0,General Potential Customer,82.56567972132633,0.0
U002523,"P000938, P001281",2.0,5.0,General Potential Customer,110.7556558681961,0.0
U008801,"P000691, P001634",2.0,3.0,General Potential Customer,189.42779392497033,0.0
U002848,"P001062, P001366",2.0,7.0,Dormant High-Value Customer,81.04655434812413,0.0
U002853,"P000836, P001863",2.0,3.0,VVIP Loyal High-Value Customer,103.65305324661976,1.0
U008856,"P000708, P000886",2.0,5.0,Dormant High-Value Customer,156.6530152977354,0.0
U003170,"P000296, P000962",2.0,9.0,General Potential Customer,158.4178538417039,0.0
U003162,"P000713, P001177",2.0,6.0,General Potential Customer,88.67561179582398,0.0
U008476,"P000848, P001323",2.0,4.0,General Potential Customer,185.3566115630154,0.0
U008478,"P000293, P001810",2.0,2.0,At-Risk Repeat Customer,111.37643355712271,0.0
U003154,"P000521, P000994",2.0,5.0,At-Risk Repeat Customer,146.22056032336553,0.0
U008483,"P000162, P001415",2.0,5.0,General Potential Customer,138.2528702872674,0.0
U003144,"P000392, P001646",2.0,5.0,VVIP Loyal High-Value Customer,111.36119885134333,1.0
U003143,"P000374, P001587",2.0,4.0,General Potential Customer,99.81203824792581,0.0
U008487,"P000939, P001089",2.0,5.0,General Potential Customer,107.86805209865683,0.0
U008489,"P001150, P001216",2.0,5.0,General Potential Customer,218.79534967348758,1.0
U008490,"P000058, P001838",2.0,4.0,Recent New Customer,99.57462493791425,0.0
U003122,"P000054, P000077",2.0,5.0,At-Risk Repeat Customer,145.68755318617795,0.0
U008491,"P000811, P001834",2.0,7.0,General Potential Customer,153.02503208211732,0.0
U003119,"P000487, P000771",2.0,9.0,General Potential Customer,128.73259439500185,0.0
U003117,"P001426, P001743",2.0,4.0,Dormant High-Value Customer,108.95560278154753,1.0
U003116,"P000476, P000482",2.0,14.0,Dormant High-Value Customer,187.0845464996617,0.0
U003103,"P000639, P001798",2.0,5.0,General Potential Customer,115.64947823844084,0.0
U003100,"P000281, P001944",2.0,2.0,At-Risk Repeat Customer,84.97101822930135,0.0
U003099,"P000815, P001574",2.0,10.0,General Potential Customer,88.23339404014375,0.0
U003098,"P000352, P000402",2.0,8.0,At-Risk Repeat Customer,152.90443163555557,0.0
U003094,"P001216, P001350",2.0,7.0,General Potential Customer,126.0176680041905,1.0
U003089,"P001498, P001690",2.0,7.0,Dormant High-Value Customer,131.08661620097183,0.0
U008513,"P001151, P001377",2.0,3.0,General Potential Customer,167.0225966694382,0.0
U003084,"P001274, P001605",2.0,6.0,Recent New Customer,141.53306811286114,0.0
U003082,"P000882, P001230",2.0,9.0,At-Risk Repeat Customer,127.25375584858307,0.0
U003068,"P000632, P000639",2.0,8.0,At-Risk Repeat Customer,133.32380343160392,0.0
U003166,"P000182, P000237",2.0,10.0,General Potential Customer,126.38572425952194,0.0
U008462,"P000320, P001448",2.0,4.0,At-Risk Repeat Customer,147.57798024153504,0.0
U008628,"P001155, P001198",2.0,4.0,At-Risk Repeat Customer,174.06120390739449,1.0
U003174,"P000593, P001809",2.0,7.0,General Potential Customer,138.9120082156599,0.0
U003266,"P000659, P000858",2.0,4.0,Dormant High-Value Customer,141.91724325103706,0.0
U003260,"P000299, P001862",2.0,6.0,General Potential Customer,83.57681317166254,0.0
U003258,"P000213, P001034",2.0,7.0,General Potential Customer,175.09124196327875,0.0
U003255,"P001004, P001912",2.0,3.0,General Potential Customer,114.95061470755854,0.0
U008410,"P001696, P001724",2.0,4.0,General Potential Customer,174.21280356185906,0.0
U003242,"P000037, P001710",2.0,7.0,At-Risk Repeat Customer,126.08692758174065,0.0
U008413,"P001336, P001425",2.0,5.0,Dormant High-Value Customer,93.21159472059617,0.0
U003239,"P000321, P001938",2.0,4.0,VVIP Loyal High-Value Customer,97.71090863378294,0.0
