product_id,product_name,category,brand,price,avg_rating_overall,rating_30d,total_risk_reviews,top_pain_points,action_required
P000116,Acme Stock,Home & Kitchen,Acme,128.31,3.2,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001832,Orion Medical,Home & Kitchen,Orion,52.77,3.17,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000115,Astra President,Books,Astra,28.99,3.25,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001834,Nimbus Person,Automotive,Nimbus,32.08,3.8,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000114,Zenith Create,Electronics,Zenith,805.15,3.17,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000096,Orion Record,Pet Supplies,Orion,53.16,3.57,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001836,Pulse Year,Toys,Pulse,56.37,4.17,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001837,Pulse Above,Toys,Pulse,72.87,3.11,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000098,Nimbus Computer,Beauty,Nimbus,63.31,3.83,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001848,Astra Attorney,Automotive,Astra,392.65,3.75,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001846,Pulse Both,Groceries,Pulse,14.3,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000106,Acme Sport,Toys,Acme,86.59,4.2,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001856,GreenLeaf Somebody,Toys,GreenLeaf,69.5,4.1,4.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001857,GreenLeaf Improve,Toys,GreenLeaf,92.99,4.4,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001815,Harbor Despite,Home & Kitchen,Harbor,241.73,3.17,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001802,Everest In,Toys,Everest,97.72,3.27,3.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001792,Harbor Notice,Pet Supplies,Harbor,70.76,3.5,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001793,Acme Marriage,Electronics,Acme,896.38,4.14,4.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000142,Zenith Way,Clothing,Zenith,205.73,3.67,4.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001795,Orion Focus,Home & Kitchen,Orion,386.25,3.83,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001865,Everest Mrs,Books,Everest,46.77,3.64,3.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001796,Zenith Military,Pet Supplies,Zenith,45.72,3.2,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000088,Everest As,Clothing,Everest,78.11,4.0,5.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001800,Astra Behavior,Clothing,Astra,113.98,3.4,4.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000139,Harbor Able,Home & Kitchen,Harbor,335.61,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001804,Harbor Cost,Pet Supplies,Harbor,9.81,3.33,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000091,Orion Involve,Books,Orion,69.07,3.67,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000137,Willow Such,Automotive,Willow,441.37,3.67,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000136,Zenith Phone,Electronics,Zenith,2169.98,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000135,NeoTech Society,Sports,NeoTech,49.41,3.8,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000134,Orion Such,Automotive,Orion,495.76,3.44,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001810,NeoTech Tend,Clothing,NeoTech,61.15,3.73,4.33,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000131,NeoTech Everybody,Automotive,NeoTech,329.14,3.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000130,NeoTech Onto,Clothing,NeoTech,152.63,4.08,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001859,Orion Coach,Electronics,Orion,1011.71,3.71,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000129,Willow Woman,Beauty,Willow,138.5,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001814,Nimbus Prevent,Automotive,Nimbus,566.53,3.2,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001743,Zenith Happy,Home & Kitchen,Zenith,173.72,4.33,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000175,GreenLeaf Company,Automotive,GreenLeaf,22.44,4.29,4.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001645,Nimbus Much,Sports,Nimbus,223.28,4.12,5.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001670,NeoTech Outside,Beauty,NeoTech,110.43,3.43,3.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001925,Willow Hospital,Automotive,Willow,1340.76,3.69,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001673,Harbor Main,Beauty,Harbor,99.78,4.27,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000232,Solace Interview,Home & Kitchen,Solace,180.7,4.4,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001924,Acme Sign,Books,Acme,5.58,3.86,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001676,Acme Prevent,Groceries,Acme,3.69,3.25,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001677,Nimbus Great,Home & Kitchen,Nimbus,300.67,4.33,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001678,Orion Attack,Automotive,Orion,627.99,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001679,GreenLeaf Wrong,Sports,GreenLeaf,215.6,3.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001680,Willow Full,Automotive,Willow,294.93,4.33,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000229,Acme Run,Pet Supplies,Acme,5.59,3.2,4.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001921,GreenLeaf Voice,Automotive,GreenLeaf,124.91,3.36,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000225,GreenLeaf Newspaper,Electronics,GreenLeaf,527.87,3.25,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001685,Nimbus Return,Electronics,Nimbus,319.15,3.4,3.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001686,Pulse Thing,Beauty,Pulse,134.71,4.4,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001687,Orion Painting,Pet Supplies,Orion,10.39,3.33,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000057,Zenith What,Beauty,Zenith,73.71,3.86,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001689,Willow Condition,Sports,Willow,297.5,2.75,5.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000222,Harbor Miss,Beauty,Harbor,21.85,3.44,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000221,Nimbus Customer,Groceries,Nimbus,22.47,3.67,3.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000058,Astra Power,Electronics,Astra,788.21,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001918,Harbor Close,Sports,Harbor,103.58,3.5,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000219,NeoTech Film,Pet Supplies,NeoTech,82.2,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000234,NeoTech Fear,Electronics,NeoTech,375.37,4.17,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000235,Everest Minute,Home & Kitchen,Everest,628.13,3.43,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000176,Orion Rock,Toys,Orion,111.48,3.8,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001668,GreenLeaf Recent,Clothing,GreenLeaf,47.02,3.5,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000249,NeoTech Husband,Books,NeoTech,64.76,3.88,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001933,Zenith Live,Pet Supplies,Zenith,86.02,4.0,5.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001932,NeoTech Although,Beauty,NeoTech,87.46,3.78,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001931,Orion Make,Clothing,Orion,40.77,4.75,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000244,Everest Sell,Books,Everest,69.29,4.36,4.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000243,Zenith Hope,Home & Kitchen,Zenith,159.88,4.29,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000050,Everest Easy,Clothing,Everest,108.18,3.56,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000242,Astra Number,Pet Supplies,Astra,51.96,3.78,3.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000051,Zenith Economy,Electronics,Zenith,840.01,3.86,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001652,Nimbus Word,Sports,Nimbus,188.49,3.25,2.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000240,Astra Model,Sports,Astra,13.49,4.29,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000239,Zenith Commercial,Sports,Zenith,180.4,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001655,Pulse Understand,Home & Kitchen,Pulse,75.5,4.33,4.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001928,Everest Coach,Beauty,Everest,31.95,3.5,4.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000053,Willow Item,Automotive,Willow,100.81,3.67,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001845,Nimbus Fill,Toys,Nimbus,74.86,3.4,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001659,Willow Group,Pet Supplies,Willow,20.65,3.71,3.5,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001660,GreenLeaf Medical,Clothing,GreenLeaf,113.12,4.0,4.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001661,Acme Thought,Toys,Acme,14.26,3.43,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001663,NeoTech School,Home & Kitchen,NeoTech,75.4,4.4,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001664,Willow Her,Toys,Willow,44.59,3.2,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001665,Astra Might,Toys,Astra,76.59,3.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001666,GreenLeaf Different,Automotive,GreenLeaf,140.52,3.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001926,GreenLeaf If,Toys,GreenLeaf,47.03,3.4,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000059,Orion Short,Clothing,Orion,176.48,3.25,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001694,Solace Actually,Pet Supplies,Solace,34.17,3.14,5.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000218,Harbor Last,Electronics,Harbor,234.99,3.75,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000060,Nimbus Interesting,Toys,Nimbus,81.57,4.67,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000069,Harbor Student,Pet Supplies,Harbor,106.99,2.86,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000197,Astra Brother,Pet Supplies,Astra,20.84,3.86,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000195,Willow Study,Clothing,Willow,72.69,3.5,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001723,Everest To,Pet Supplies,Everest,101.97,3.43,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001898,Astra Process,Pet Supplies,Astra,131.29,3.38,3.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001897,Nimbus Expert,Beauty,Nimbus,127.42,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000194,Nimbus Consider,Toys,Nimbus,59.65,4.33,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001896,Everest Response,Automotive,Everest,278.74,3.5,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000192,Pulse Near,Electronics,Pulse,455.43,3.75,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000189,Astra Agree,Pet Supplies,Astra,4.19,4.36,4.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001727,Harbor Resource,Home & Kitchen,Harbor,228.38,3.88,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001895,GreenLeaf Into,Electronics,GreenLeaf,418.78,3.29,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001894,NeoTech Must,Clothing,NeoTech,51.65,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001729,NeoTech Third,Books,NeoTech,67.52,3.67,3.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001730,Zenith Investment,Beauty,Zenith,232.25,3.27,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000070,Solace Other,Electronics,Solace,802.45,3.62,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001732,Pulse Baby,Electronics,Pulse,417.15,3.67,2.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000185,Orion Guy,Toys,Orion,69.64,3.17,3.5,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001892,Willow Need,Electronics,Willow,1287.95,3.83,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000181,Willow Box,Automotive,Willow,763.34,2.5,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001468,NeoTech Town,Automotive,NeoTech,212.1,3.75,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001890,Harbor Growth,Toys,Harbor,83.34,3.5,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001738,Nimbus Wish,Pet Supplies,Nimbus,52.26,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001900,NeoTech Guess,Electronics,NeoTech,1351.78,3.1,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000201,Willow Something,Toys,Willow,23.76,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000067,Acme Their,Books,Acme,16.13,3.8,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000063,Pulse Eight,Groceries,Pulse,18.77,3.73,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001914,Astra Thing,Electronics,Astra,948.69,3.67,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001913,NeoTech Information,Groceries,NeoTech,7.76,3.6,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001912,NeoTech Imagine,Beauty,NeoTech,257.28,3.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000062,Willow Room,Pet Supplies,Willow,52.54,3.25,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001701,Willow Executive,Electronics,Willow,513.32,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001909,Orion Head,Beauty,Orion,69.0,3.5,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000212,Acme Air,Electronics,Acme,246.31,3.45,4.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000209,Zenith Within,Clothing,Zenith,144.55,3.8,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001908,Nimbus Whose,Clothing,Nimbus,51.78,3.4,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001906,GreenLeaf Sport,Books,GreenLeaf,17.73,3.8,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001717,Orion Society,Electronics,Orion,1551.98,3.89,4.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001707,Willow Their,Electronics,Willow,988.62,3.75,5.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000066,GreenLeaf Spring,Books,GreenLeaf,42.89,3.25,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001709,Nimbus Unit,Groceries,Nimbus,2.47,3.5,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001710,Zenith Stay,Groceries,Zenith,16.58,3.7,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001711,Acme Here,Electronics,Acme,929.73,3.57,5.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001712,Zenith Management,Home & Kitchen,Zenith,260.48,3.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001713,Zenith Into,Toys,Zenith,37.8,3.56,2.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001903,Everest Number,Beauty,Everest,184.43,4.14,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001716,Acme Surface,Toys,Acme,96.19,3.86,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000373,Everest Difference,Automotive,Everest,390.56,3.33,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000985,Zenith Hot,Books,Zenith,43.24,3.44,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000662,Pulse For,Pet Supplies,Pulse,71.4,4.4,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000987,Acme Wide,Pet Supplies,Acme,66.46,3.45,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000661,Acme Black,Toys,Acme,10.61,3.29,2.5,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000989,GreenLeaf Single,Groceries,GreenLeaf,16.74,3.83,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000990,Orion Save,Automotive,Orion,66.52,3.71,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000995,Nimbus Level,Automotive,Nimbus,223.92,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000997,Everest Age,Books,Everest,49.76,3.75,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000998,Acme Cause,Sports,Acme,57.46,3.88,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000999,Solace Share,Sports,Solace,112.19,3.57,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001000,Solace Never,Electronics,Solace,443.67,2.8,5.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000655,Astra Strong,Beauty,Astra,195.39,4.22,3.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001002,Harbor Night,Clothing,Harbor,209.1,3.89,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P000652,Pulse Wait,Clothing,Pulse,76.67,4.4,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001006,Zenith Member,Beauty,Zenith,118.17,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001009,Orion Pull,Sports,Orion,32.46,3.43,5.0,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
P001011,Astra Many,Pet Supplies,Astra,48.22,4.0,,0,N/A,Consider Re-exposure or Recommendation to Dormant Customers
