product_id,product_name,category,brand,price,avg_rating_overall,rating_30d,rating_45d,rating_60d,total_risk_reviews,top_pain_points
P000393,Willow Behind,Beauty,Willow,79.35,3.86,,,,0,N/A
P001434,Harbor Together,Automotive,Harbor,669.84,3.33,,5.0,5.0,0,N/A
P001435,Harbor Eye,Books,Harbor,36.92,3.78,,4.0,4.0,0,N/A
P001436,Zenith Argue,Toys,Zenith,63.88,3.4,3.0,3.0,3.0,0,N/A
P001438,Zenith Word,Home & Kitchen,Zenith,417.75,3.14,,4.0,4.0,0,N/A
P000387,Acme Store,Automotive,Acme,435.72,2.75,,,,0,N/A
P001442,Harbor Statement,Groceries,Harbor,6.07,3.25,,,,0,N/A
P001443,Pulse Scene,Books,Pulse,28.43,4.0,,,,0,N/A
P001445,GreenLeaf Project,Beauty,GreenLeaf,118.11,3.33,,,,0,N/A
P001446,Harbor Mother,Toys,Harbor,40.8,4.25,,,,0,N/A
P001447,Acme May,Beauty,Acme,26.07,3.43,,,,0,N/A
P000385,Willow Mouth,Electronics,Willow,756.87,4.17,,,,0,N/A
P000382,Astra Understand,Automotive,Astra,466.25,3.67,,,,0,N/A
P000381,Solace Chance,Sports,Solace,177.64,4.14,,,,0,N/A
P000380,Solace Social,Home & Kitchen,Solace,148.33,3.56,3.5,3.67,3.67,0,N/A
P000379,Astra Present,Groceries,Astra,12.81,3.75,,,5.0,0,N/A
P001453,Nimbus Or,Home & Kitchen,Nimbus,189.88,3.33,,,,0,N/A
P000378,Orion Foot,Books,Orion,9.11,2.86,,,,0,N/A
P001455,Pulse Natural,Home & Kitchen,Pulse,91.33,4.67,,,,0,N/A
P001456,Willow Service,Sports,Willow,77.63,3.3,3.0,3.5,3.5,0,N/A
P001457,GreenLeaf Study,Sports,GreenLeaf,58.83,3.6,,4.0,3.33,0,N/A
P001458,NeoTech Leader,Automotive,NeoTech,29.08,4.5,,,,0,N/A
P001459,Harbor Much,Pet Supplies,Harbor,30.01,3.7,4.0,3.5,3.67,0,N/A
P001461,Willow Pressure,Toys,Willow,83.14,3.45,,,4.0,0,N/A
P001462,Zenith Happy,Electronics,Zenith,951.69,3.29,4.0,4.0,4.0,0,N/A
P001464,Pulse Production,Beauty,Pulse,28.37,3.56,,,,0,N/A
P001465,Astra Happen,Beauty,Astra,111.79,3.3,,,3.0,0,N/A
P000394,Acme Boy,Toys,Acme,113.67,4.29,,4.0,4.0,0,N/A
P001427,Acme Rich,Sports,Acme,238.36,4.0,4.0,4.0,4.0,0,N/A
P001388,Harbor Look,Home & Kitchen,Harbor,164.35,3.0,,,,0,N/A
P000397,Pulse Receive,Books,Pulse,5.67,4.43,,,,0,N/A
P000420,Astra Federal,Books,Astra,38.79,3.5,1.0,1.0,1.0,0,N/A
P001390,Willow Position,Automotive,Willow,293.83,3.6,3.0,3.0,3.0,0,N/A
P000419,Astra Remain,Groceries,Astra,18.47,4.2,,,,0,N/A
P001392,NeoTech Civil,Toys,NeoTech,29.34,4.0,5.0,5.0,5.0,0,N/A
P001393,Willow Several,Automotive,Willow,314.95,4.25,,,,0,N/A
P000418,GreenLeaf Later,Electronics,GreenLeaf,1413.41,3.25,5.0,5.0,5.0,0,N/A
P000415,Pulse Next,Electronics,Pulse,861.62,4.4,3.0,3.0,3.0,0,N/A
P000412,Orion News,Home & Kitchen,Orion,225.99,2.67,,,2.0,0,N/A
P000408,GreenLeaf Green,Pet Supplies,GreenLeaf,10.52,3.8,4.5,4.5,4.5,0,N/A
P000406,NeoTech Provide,Sports,NeoTech,103.54,3.67,,,,0,N/A
P001404,Pulse Certainly,Toys,Pulse,95.08,3.33,,,,0,N/A
P001405,Solace Strong,Toys,Solace,79.25,3.5,3.0,3.0,3.0,0,N/A
P000405,Orion Chance,Pet Supplies,Orion,7.85,3.5,,,,0,N/A
P001407,Nimbus Line,Home & Kitchen,Nimbus,218.95,3.83,3.0,3.0,3.0,0,N/A
P000404,Astra Grow,Sports,Astra,208.05,3.38,,,,0,N/A
P001409,Willow Open,Books,Willow,44.71,4.2,,,,0,N/A
P001410,NeoTech List,Sports,NeoTech,70.68,3.4,5.0,5.0,5.0,0,N/A
P001411,Astra Support,Clothing,Astra,52.89,3.5,,,,0,N/A
P000403,Orion Film,Clothing,Orion,74.66,3.4,,2.0,2.0,0,N/A
P001413,Zenith Part,Pet Supplies,Zenith,55.76,3.0,,,3.0,0,N/A
P001414,Astra Here,Beauty,Astra,223.69,3.0,,,,0,N/A
P001415,GreenLeaf Network,Toys,GreenLeaf,29.3,3.44,,,2.0,0,N/A
P001416,Harbor Improve,Groceries,Harbor,26.31,3.75,,,,0,N/A
P001417,GreenLeaf Less,Automotive,GreenLeaf,373.48,3.29,2.0,2.0,2.0,0,N/A
P001418,Zenith Certainly,Books,Zenith,3.45,4.18,4.0,4.5,4.5,0,N/A
P001419,GreenLeaf Process,Automotive,GreenLeaf,990.68,3.4,,,,0,N/A
P000402,Solace Change,Clothing,Solace,108.39,2.83,,,,0,N/A
P001422,Solace News,Automotive,Solace,660.72,3.25,1.0,1.0,1.0,0,N/A
P000400,Orion Thus,Electronics,Orion,423.67,3.78,,,3.0,0,N/A
P001300,Harbor Mrs,Toys,Harbor,60.63,3.5,4.0,4.0,3.33,0,N/A
P001298,Astra Moment,Toys,Astra,92.91,3.14,,,,0,N/A
P000576,Zenith Air,Pet Supplies,Zenith,9.8,4.3,,,,0,N/A
P001189,Acme Four,Groceries,Acme,9.98,3.88,,,,0,N/A
P000549,Zenith History,Books,Zenith,56.44,3.33,3.0,3.0,3.0,0,N/A
P001173,Willow Reach,Electronics,Willow,815.47,3.71,3.0,3.0,3.0,0,N/A
P001174,Zenith Wait,Sports,Zenith,30.81,2.88,1.0,1.0,1.0,0,N/A
P000547,Everest Region,Clothing,Everest,207.26,3.5,,,3.0,0,N/A
P001176,Orion Increase,Electronics,Orion,610.48,3.5,,,,0,N/A
P001177,Harbor Ability,Sports,Harbor,107.38,4.11,,,,0,N/A
P001179,Astra Player,Groceries,Astra,1.72,3.0,,,,0,N/A
P001181,Pulse Throughout,Pet Supplies,Pulse,66.6,3.25,,4.0,4.0,0,N/A
P000543,Orion City,Beauty,Orion,115.63,3.91,5.0,5.0,5.0,0,N/A
P001183,Nimbus Word,Electronics,Nimbus,1835.32,2.17,,,,0,N/A
P001184,Acme Fill,Toys,Acme,64.63,3.75,4.0,3.75,3.75,0,N/A
P001186,Solace Commercial,Groceries,Solace,26.74,3.0,,,,0,N/A
P001187,Zenith Turn,Groceries,Zenith,17.65,3.56,,,,0,N/A
P000541,Zenith List,Home & Kitchen,Zenith,102.1,3.33,,,,0,N/A
P001190,Orion Once,Home & Kitchen,Orion,157.51,3.86,,5.0,5.0,0,N/A
P001297,Nimbus Property,Toys,Nimbus,92.89,3.67,,,,0,N/A
P000540,Zenith Foreign,Automotive,Zenith,337.8,3.45,,,3.0,0,N/A
P001193,Zenith Team,Pet Supplies,Zenith,26.76,3.5,,,,0,N/A
P001196,Orion Near,Home & Kitchen,Orion,283.47,3.82,,3.0,3.0,0,N/A
P001197,Harbor Allow,Electronics,Harbor,689.05,3.4,,,,0,N/A
P001198,Everest Memory,Pet Supplies,Everest,58.11,4.0,,,,0,N/A
P000536,NeoTech Rise,Pet Supplies,NeoTech,6.85,4.33,,,,0,N/A
P000533,Solace Republican,Pet Supplies,Solace,11.41,4.5,,,,0,N/A
P001201,Astra Cell,Beauty,Astra,37.71,3.43,,,,0,N/A
P001202,Zenith Anyone,Pet Supplies,Zenith,63.61,4.0,,,,0,N/A
P000532,Pulse Commercial,Clothing,Pulse,21.52,4.0,,,,0,N/A
P001204,NeoTech Plant,Automotive,NeoTech,88.34,3.25,,,,0,N/A
P000531,Nimbus Young,Beauty,Nimbus,167.72,3.33,,,,0,N/A
P001207,Zenith War,Beauty,Zenith,28.52,3.58,,,,0,N/A
P001208,Pulse All,Automotive,Pulse,600.89,4.12,,,,0,N/A
P001169,Solace Education,Sports,Solace,180.9,3.9,,,,0,N/A
P000551,GreenLeaf Able,Home & Kitchen,GreenLeaf,154.28,3.33,,,,0,N/A
P001167,Everest Stock,Sports,Everest,294.72,3.56,,,,0,N/A
P000553,Zenith Rate,Pet Supplies,Zenith,132.7,4.0,,,,0,N/A
P000575,Pulse Or,Automotive,Pulse,338.0,2.89,,,,0,N/A
P001126,NeoTech Style,Books,NeoTech,50.15,3.6,,,,0,N/A
P001127,Everest Design,Clothing,Everest,150.71,4.17,,,,0,N/A
P001128,Willow Responsibility,Electronics,Willow,338.49,4.0,,,,0,N/A
P001130,Orion Writer,Beauty,Orion,98.52,3.75,,,,0,N/A
P001131,NeoTech Better,Beauty,NeoTech,127.21,4.0,,,4.0,0,N/A
P001132,Willow Even,Automotive,Willow,694.64,3.2,,,4.0,0,N/A
P000573,Harbor Those,Home & Kitchen,Harbor,72.45,3.33,,,,0,N/A
P001135,NeoTech Team,Home & Kitchen,NeoTech,82.68,3.25,,,,0,N/A
P001138,Orion Push,Pet Supplies,Orion,65.95,3.17,3.0,3.0,3.0,0,N/A
P001139,Willow Past,Home & Kitchen,Willow,264.04,4.0,4.0,4.0,4.0,0,N/A
P001140,NeoTech Yourself,Sports,NeoTech,124.59,3.43,,,,0,N/A
P001141,Zenith Begin,Electronics,Zenith,363.12,3.25,,,,0,N/A
P000567,Orion Democrat,Home & Kitchen,Orion,190.38,3.86,,,,0,N/A
P000565,Everest High,Home & Kitchen,Everest,340.5,3.78,,,,0,N/A
P001147,Orion Position,Home & Kitchen,Orion,62.75,4.0,,,,0,N/A
P000563,Willow History,Beauty,Willow,101.93,3.29,,,,0,N/A
P001149,Nimbus Military,Automotive,Nimbus,247.43,3.4,,,4.0,0,N/A
P000562,Willow Exist,Clothing,Willow,23.79,3.5,,,,0,N/A
P000561,Nimbus Hospital,Toys,Nimbus,95.02,3.88,4.0,4.0,4.0,0,N/A
P000560,Everest End,Toys,Everest,16.86,3.9,,,,0,N/A
P001153,NeoTech Car,Home & Kitchen,NeoTech,19.55,3.44,5.0,5.0,5.0,0,N/A
P001154,Acme Two,Beauty,Acme,22.62,4.11,,,,0,N/A
P000559,Zenith Hope,Sports,Zenith,59.17,3.67,,,,0,N/A
P001157,Orion Well,Groceries,Orion,20.26,2.71,,,,0,N/A
P001160,Everest Compare,Sports,Everest,88.97,4.0,,,,0,N/A
P001161,Willow Stuff,Beauty,Willow,12.66,4.0,,,,0,N/A
P001162,Zenith Price,Books,Zenith,99.26,4.17,4.5,4.5,4.5,0,N/A
P001164,GreenLeaf Rule,Clothing,GreenLeaf,18.65,3.8,,,,0,N/A
P000528,Zenith Leader,Toys,Zenith,29.55,3.86,,5.0,5.0,0,N/A
P000527,Astra Democrat,Electronics,Astra,554.93,3.33,,,,0,N/A
P000526,NeoTech Difficult,Groceries,NeoTech,9.25,3.4,2.5,2.5,2.5,0,N/A
P001253,Zenith Red,Books,Zenith,42.45,3.86,,,,0,N/A
P000501,Harbor Necessary,Books,Harbor,65.31,3.33,,,,0,N/A
P001259,Solace How,Electronics,Solace,490.48,3.62,,,,0,N/A
P001260,Willow Add,Automotive,Willow,337.06,3.33,,,,0,N/A
P001262,NeoTech Reveal,Automotive,NeoTech,229.68,3.5,,,,0,N/A
P001263,Acme President,Toys,Acme,80.87,3.5,3.0,3.0,3.0,0,N/A
P001264,Orion Western,Home & Kitchen,Orion,97.57,3.58,,,4.0,0,N/A
P000494,Astra Test,Clothing,Astra,148.44,3.33,,,,0,N/A
P001267,Nimbus Guess,Sports,Nimbus,112.28,4.0,,4.0,4.0,0,N/A
P001268,NeoTech Clearly,Toys,NeoTech,50.17,3.9,4.0,4.0,4.0,0,N/A
P000491,Willow Answer,Electronics,Willow,398.86,3.25,,,,0,N/A
P001272,Willow Wall,Beauty,Willow,123.68,4.2,,,,0,N/A
P001273,NeoTech Heart,Books,NeoTech,9.74,4.2,,,,0,N/A
P001274,Nimbus Court,Beauty,Nimbus,83.98,4.12,,,,0,N/A
P001275,Nimbus Bad,Toys,Nimbus,77.34,3.78,4.0,3.67,3.67,0,N/A
P001276,Harbor Forget,Clothing,Harbor,39.32,3.18,,,,0,N/A
P000490,Nimbus Give,Sports,Nimbus,203.83,3.2,,,,0,N/A
P001278,Willow Community,Electronics,Willow,1194.94,4.0,,,,0,N/A
P000487,Willow Indeed,Clothing,Willow,22.21,3.71,4.0,4.0,4.0,0,N/A
P001280,Orion Why,Beauty,Orion,98.92,3.75,,,,0,N/A
P001281,Solace Loss,Pet Supplies,Solace,43.98,3.6,,,,0,N/A
P000486,GreenLeaf Body,Beauty,GreenLeaf,46.64,4.0,4.0,4.0,4.0,0,N/A
P001283,Orion Hit,Clothing,Orion,187.33,3.8,2.0,2.0,2.0,0,N/A
P001284,Pulse Can,Beauty,Pulse,153.71,3.0,,4.0,4.0,0,N/A
P000483,Pulse Determine,Books,Pulse,2.83,4.0,,,,0,N/A
P001287,Harbor Forward,Clothing,Harbor,126.29,3.8,5.0,5.0,5.0,0,N/A
P000482,Astra Buy,Pet Supplies,Astra,62.62,3.25,3.0,3.0,3.0,0,N/A
P001291,Zenith Sign,Beauty,Zenith,56.18,3.4,,3.0,3.0,0,N/A
P001292,Astra Measure,Automotive,Astra,763.65,4.0,5.0,5.0,5.0,0,N/A
P001295,Acme Answer,Clothing,Acme,80.66,3.4,2.0,2.0,2.0,0,N/A
P001255,Harbor Discuss,Groceries,Harbor,37.59,3.8,,,,0,N/A
P000504,GreenLeaf Learn,Beauty,GreenLeaf,111.42,4.0,,,,0,N/A
P001212,Harbor Be,Clothing,Harbor,49.21,3.67,3.0,4.0,4.0,0,N/A
P000506,Harbor West,Sports,Harbor,75.86,4.5,,5.0,5.0,0,N/A
P001213,Nimbus Enough,Sports,Nimbus,12.47,3.83,4.0,4.0,4.0,0,N/A
P001214,Nimbus Nice,Toys,Nimbus,55.11,2.6,3.0,3.0,2.0,0,N/A
P001215,GreenLeaf No,Pet Supplies,GreenLeaf,59.93,4.0,,,,0,N/A
P001216,Solace Well,Groceries,Solace,7.42,4.4,,,5.0,0,N/A
P001217,Everest Really,Beauty,Everest,96.55,3.67,,,,0,N/A
P001218,NeoTech Food,Groceries,NeoTech,2.48,3.14,4.0,4.0,4.0,0,N/A
P000525,GreenLeaf According,Books,GreenLeaf,28.04,3.1,,,2.0,0,N/A
P001220,Willow Rich,Electronics,Willow,697.76,4.29,4.0,4.0,4.5,0,N/A
P000523,GreenLeaf Relate,Beauty,GreenLeaf,111.37,4.5,,,5.0,0,N/A
P001222,NeoTech Knowledge,Books,NeoTech,38.21,4.14,,,4.0,0,N/A
P001224,Harbor Last,Toys,Harbor,108.97,3.0,,,,0,N/A
P001225,Orion Begin,Automotive,Orion,36.52,3.0,,,4.0,0,N/A
P000521,Orion Risk,Groceries,Orion,14.09,3.89,,,2.0,0,N/A
P001227,GreenLeaf System,Electronics,GreenLeaf,1260.68,4.33,5.0,5.0,5.0,0,N/A
P001228,Solace Color,Groceries,Solace,3.13,3.8,,5.0,5.0,0,N/A
P001229,Willow Experience,Electronics,Willow,1477.45,3.5,,,,0,N/A
P001231,Solace All,Sports,Solace,168.03,3.14,4.0,4.0,4.0,0,N/A
P000518,Willow Newspaper,Groceries,Willow,20.15,3.25,4.0,4.0,4.0,0,N/A
P001233,GreenLeaf Into,Toys,GreenLeaf,49.59,3.25,,4.0,4.0,0,N/A
P000514,Everest Despite,Home & Kitchen,Everest,201.55,3.57,,,,0,N/A
P001237,Solace Agree,Groceries,Solace,44.83,4.0,,4.0,3.67,0,N/A
P001238,Pulse Positive,Clothing,Pulse,166.04,4.0,,,,0,N/A
P000513,Everest Child,Toys,Everest,11.93,3.75,,,,0,N/A
P001240,Nimbus Many,Home & Kitchen,Nimbus,470.89,4.38,,5.0,5.0,0,N/A
P001241,Harbor Foot,Sports,Harbor,14.81,3.83,,,,0,N/A
P001242,Astra Collection,Clothing,Astra,99.47,4.0,,,,0,N/A
P001246,Zenith Husband,Toys,Zenith,31.98,3.67,,,,0,N/A
P001247,Nimbus When,Clothing,Nimbus,67.54,3.83,,,4.0,0,N/A
P001249,GreenLeaf Even,Books,GreenLeaf,48.72,4.12,,,5.0,0,N/A
P000001,Astra Be,Clothing,Astra,157.89,4.2,,,,0,N/A
